job_brief_id,keyword_name,job_title
104491,standards,platforms
104491,standards,phonegap
104491,standards,xml
104491,standards,javascript
104491,standards,android
104491,standards,ajax
104491,standards,css3
104491,standards,mobile application development
91738,SAP SD,SD Module
91738,SAP SD,sap
91738,SAP SD,sd
72772,Garments,Proto development
72772,Garments,SMS Sample
72772,Garments,Woven Garments
72772,Garments,fabric
72772,Garments,Trim
72772,Garments,Good Communication
72772,Garments,Buyers handling
72772,Garments,International Buyers
72772,Garments,Dyeing
72772,Garments,Merchandising
72772,Garments,Client Handling
72772,Garments,Sampling
72772,Garments,Textile
72772,Garments,Apparel
72772,Garments,clothing
20790,Business Development Management,W2
20790,Business Development Management,1099
20790,Business Development Management,Tier 1 Clients
20790,Business Development Management,It Staffing
20790,Business Development Management,information technology staffing
20790,Business Development Management,information technology hiring
20790,Business Development Management,Recruitment
20790,Business Development Management,Sales Management
20790,Business Development Management,Cold Calling
20790,Business Development Management,Night Shift
20790,Business Development Management,US Staffing
20790,Business Development Management,it recruitment
91310,Telephonic,Interviewing
91310,Telephonic,Luxury
91310,Telephonic,Salary
91310,Telephonic,Fashion Advisor
91310,Telephonic,Home Decor
91310,Telephonic,Fashion Graduate
91310,Telephonic,Garments
91310,Telephonic,Retail
91310,Telephonic,Sales
91310,Telephonic,Promotions
91310,Telephonic,Clothing
91310,Telephonic,Retail Sales
91310,Telephonic,Counter Sales
91310,Telephonic,Fashion Consultant
91310,Telephonic,Sales Associate
91310,Telephonic,Marketing
91310,Telephonic,Apparels
91310,Telephonic,Customer Service
2319,underwriting,insurance
2319,underwriting,life_insurance
2319,underwriting,health_insurance
2319,underwriting,counseling
2319,underwriting,financial_services
2319,underwriting,claims
2319,underwriting,reinsurance
2319,underwriting,rms
2319,underwriting,fiscal_management
2319,underwriting,lockbox
2319,underwriting,edm
2319,underwriting,mmc
2319,underwriting,policy_administration
2319,underwriting,bop
2319,underwriting,acord
2319,underwriting,appsense_management_suite
2319,underwriting,policies
2319,underwriting,property_and_casualty_insurance
2319,underwriting,property_&_casualty_insurance
2319,underwriting,oracle_documaker
2319,underwriting,linkedin
2319,underwriting,mortgage
2319,underwriting,twitter
2319,underwriting,adobe_livecycle_designer
2319,underwriting,securities
2319,underwriting,mutual_funds
2319,underwriting,fixed_income
2319,underwriting,equity
2319,underwriting,utm
2319,underwriting,tabulate
78,switchboard,receptionist
78,switchboard,office_administration
78,switchboard,office_supplies
78,switchboard,office_assistant
78,switchboard,administrative_support
78,switchboard,filing
78,switchboard,printer_support
78,switchboard,printers
78,switchboard,break/fix
78,switchboard,computer_repair
78,switchboard,field_service
78,switchboard,repair
78,switchboard,voicemail
78,switchboard,pbx
78,switchboard,acd
78,switchboard,telecommunications
78,switchboard,nortel
78,switchboard,voip
78,switchboard,equipment_maintenance
78,switchboard,semiconductor_fabrication
78,switchboard,mechanics
78,switchboard,electronics
78,switchboard,calibration
78,switchboard,schematics
78,switchboard,hand_tools
78,switchboard,power_tools
78,switchboard,cdl
78,switchboard,electromechanics
78,switchboard,sca
78,switchboard,optical_fiber
98323,tools,java
98323,tools,oracle
98323,tools,mysql
98323,tools,software development
98323,tools,design patterns
98323,tools,product development
98323,tools,pre sales
98323,tools,open source
98323,tools,agile
59990,Core Java,Ant
59990,Core Java,Weblogic
59990,Core Java,Maven
59990,Core Java,JBoss
59990,Core Java,Application Server
59990,Core Java,Clearcase
59990,Core Java,Unix
59990,Core Java,Performance Management
48783,hr recruiter,IT Recruitment
48783,hr recruiter,Recruitment
48783,hr recruiter,talent acquisition
48783,hr recruiter,recruitment executive
41054,co,dedicated
41054,co,proactive
41054,co,mis
41054,co,logistics
41054,co,relationship management
41054,co,visa
41054,co,ea
41054,co,academic
80789,hard working,knowledge
80789,hard working,html css
80789,hard working,xml
80789,hard working,jquery
80789,hard working,xhtml
80789,hard working,php mysql
80789,hard working,oops concepts
80789,hard working,java script
80789,hard working,mvc framework
76664,Lawyer Activities,Legal
26700,bigdata,Boorstrap
26700,bigdata,XML
26700,bigdata,Customer Service
26700,bigdata,Asp .Net
26700,bigdata,HTML
26700,bigdata,DATABASE
26700,bigdata,Datawarehouse
26700,bigdata,supply chain
26700,bigdata,Javascript
124156,Pnc,P&amp;C
124156,Pnc,property &amp; casuality
124156,Pnc,domain consultant
124156,Pnc,functional consultant
124156,Pnc,general insurance
124156,Pnc,biding
124156,Pnc,sme
124156,Pnc,presales
124156,Pnc,bid management
36464,CARDIAC SURGEON,DM.CARDIOLOGIST
36464,CARDIAC SURGEON,INTERVENTIONAL CARDIOLOGIST
36464,CARDIAC SURGEON,CARDIOLOGIST
36464,CARDIAC SURGEON,CARDIOLOGY
36464,CARDIAC SURGEON,MD
36464,CARDIAC SURGEON,DM
70509,User Experience,Customer Focus
70509,User Experience,Interpersonal Skills
70509,User Experience,Management Skills
70509,User Experience,Communication Skills
70509,User Experience,JIRA
70509,User Experience,Project Management
70509,User Experience,Agile
70509,User Experience,Business Consulting
70509,User Experience,MS Office
103156,Compliance,Service Quality
103156,Compliance,Operations
103156,Compliance,Auditing
103156,Compliance,Contact Center
103156,Compliance,Incident Management
103156,Compliance,Query &amp; Complaint managment
103156,Compliance,query &amp; resolution managment
103156,Compliance,query &amp; escalation managment
60338,jsp servlet,internet technologies
60338,jsp servlet,java
60338,jsp servlet,javascript
60338,jsp servlet,html
60338,jsp servlet,mysql
60338,jsp servlet,jquery
60338,jsp servlet,software services
60338,jsp servlet,web developer
60338,jsp servlet,spring mvc
55087,Team Leading,Team Handling
55087,Team Leading,End To End Recruitment
55087,Team Leading,IT Recruitment
55087,Team Leading,Staffing
55087,Team Leading,Sourcing
55087,Team Leading,Client Management
55087,Team Leading,Technical Recruitment
38641,development,analytics
38641,development,algorithm development
38641,development,international business
38641,development,tiger
38641,development,career development
38641,development,java
38641,development,python
38641,development,algorithms
38641,development,backend
32982,dairy,SALES MANAGER
32982,dairy,SALES HEAD
37475,msd crm,DYNAMIC CRM
37475,msd crm,microsoft crm
37475,msd crm,ms crm
37475,msd crm,ms dynamics crm
73366,Phonegap,IOS
73366,Phonegap,Java
73366,Phonegap,Javascript
73366,Phonegap,Android
73366,Phonegap,Web Services
73366,Phonegap,Technical Architecture
73366,Phonegap,Solution Architecture
73366,Phonegap,Design Patterns
73366,Phonegap,Architectural Design
73366,Phonegap,HTML5
73366,Phonegap,CSS3
13443,Legal,Patents
13443,Legal,Senior Management
13443,Legal,Technology Transfer
13443,Legal,Technology Management
69728,Manager mis,chartard accountant
69728,Manager mis,icwa
69728,Manager mis,chartard accounts manager
69728,Manager mis,Audit Manager
69728,Manager mis,Manager finance
69728,Manager mis,ca
69728,Manager mis,chartered accountant
69728,Manager mis,finance manager
126750,inbound,outbound
126750,inbound,call center
126750,inbound,bpo
126750,inbound,domestic bpo
126750,inbound,voice calling
126750,inbound,telecaller
126750,inbound,telecollection
126750,inbound,collection
126750,inbound,calling process
126750,inbound,domestic call center
126750,inbound,bpo calling
126750,inbound,telecalling
126750,inbound,voice process
95083,motors,drives
95083,motors,sensors
95083,motors,market
95083,motors,travel
95083,motors,automation
95083,motors,switchgear
95083,motors,promotional
95083,motors,sales
95083,motors,business strategies
37389,Scanner,weighing
37389,Scanner,labeling
37389,Scanner,inkjet
37389,Scanner,copier
37389,Scanner,scanners
37389,Scanner,printing
37389,Scanner,cutting tools
37389,Scanner,bearing
37389,Scanner,scaling
37389,Scanner,note sorting
37389,Scanner,detector
37389,Scanner,strapping
37389,Scanner,lamination
37389,Scanner,Machines
37389,Scanner,Industrial
37389,Scanner,Mechantronics
37389,Scanner,Coding
37389,Scanner,Laser
37389,Scanner,Printer
37389,Scanner,Automation
37389,Scanner,Packaging
71702,Special Purpose Machines,Detail Drawings
71702,Special Purpose Machines,SolidEdge
71702,Special Purpose Machines,test rigs
71702,Special Purpose Machines,Design Engineering
71702,Special Purpose Machines,Detailing
71702,Special Purpose Machines,Mechanical Design
71702,Special Purpose Machines,SPM
71702,Special Purpose Machines,AutoCAD
71702,Special Purpose Machines,Solidworks
71702,Special Purpose Machines,automation
70354,Business Development Management,New Business
70354,Business Development Management,HNI
70354,Business Development Management,Competitive Analysis
70354,Business Development Management,Sales Strategy
70354,Business Development Management,Revenue Generation
70354,Business Development Management,Business Planning
70354,Business Development Management,Bd
70354,Business Development Management,Profitability
70354,Business Development Management,Business Consulting
15590,New Product,Java Architect
15590,New Product,Java
15590,New Product,TIBCO
15590,New Product,Software Engineering
15590,New Product,Software QA
49969,Strategic HR,HR
49969,Strategic HR,HRBP
49969,Strategic HR,human resource
49969,Strategic HR,HRD
49969,Strategic HR,HRM
93068,Data Entry Operation,Plant Maintenance
93068,Data Entry Operation,Preventive Maintenance
65092,Cruise Control,Hudson
65092,Cruise Control,Build
65092,Cruise Control,GIT
65092,Cruise Control,Written Communication
65092,Cruise Control,Communication Skills
65092,Cruise Control,SVN
65092,Cruise Control,Ant
65092,Cruise Control,Release Management
65092,Cruise Control,Open Source
6981,atm,frame_relay
6981,atm,isdn
6981,atm,mpls
6981,atm,t1
6981,atm,ethernet
6981,atm,ospf
6981,atm,ppp
6981,atm,ipx
6981,atm,telephone_exchange
6981,atm,jncia
6981,atm,ciscoworks
6981,atm,tcp/ip
6981,atm,adsl
6981,atm,metasolv
6981,atm,dsl
6981,atm,broadband
6981,atm,vdsl
6981,atm,network_analysis
6981,atm,xfs
6981,atm,eft
6981,atm,payment_systems
6981,atm,rdc
6981,atm,hedis
6981,atm,hdd
6981,atm,ndc
6981,atm,base24
6981,atm,cpt
6981,atm,lingo
6981,atm,hcpcs
6981,atm,sift
7275,validation,qc
7275,validation,quality_control
7275,validation,analytical
7275,validation,method
7275,validation,test_method
7275,validation,sterile
7275,validation,aseptic
7275,validation,tmf
7275,validation,trial_master_file
7275,validation,clinical_operations
7275,validation,cmc
7275,validation,regulatory
7275,validation,ra
7275,validation,regulatory_affairs
7275,validation,submit
7275,validation,submission
7275,validation,fda
7275,validation,medical_affairs
7275,validation,phase_4
7275,validation,phase_3b
7275,validation,phase_iiib
7275,validation,phase_iv
7275,validation,med_affairs
7275,validation,regulatory_cmc
7275,validation,reg_affairs
7275,validation,combo
7275,validation,combination
7275,validation,combination_products
7275,validation,combproducts
7275,validation,device
7275,validation,devices
7275,validation,cmcregaff
7275,validation,regaff
7275,validation,medical_device
7275,validation,medical_devices
7275,validation,sales
7275,validation,selling
7275,validation,sell
7275,validation,marketing
7275,validation,contract
7275,validation,contracts
7275,validation,negotiations
7275,validation,negotiation
7275,validation,negotiate
7275,validation,negotiating
7275,validation,crservices
7275,validation,pharmacovigilance_services
7275,validation,clinical
7275,validation,data_management
7275,validation,data_manager
7275,validation,edc
7275,validation,crf
7275,validation,ecrf
7275,validation,case_report_form
7275,validation,crfs
7275,validation,sop
7275,validation,sops
7275,validation,good_clinical_practice
7275,validation,gcp
7275,validation,clinical_data
7275,validation,cdm
7275,validation,controlled_document
7275,validation,controlled_documents
7275,validation,good_clinical_practices
7275,validation,gxp
7275,validation,quality_assurance
7275,validation,gvp
7275,validation,good_pharmacovigilance_practices
7275,validation,clinical_operation
7275,validation,clin_ops
7275,validation,oncology
7275,validation,clinical_research
7275,validation,monitor
7275,validation,monitoring
7275,validation,gcps
7275,validation,cfrs
7275,validation,cfr
7275,validation,health_economics
7275,validation,health_outcomes
7275,validation,heor
7275,validation,health_economist
7275,validation,outcomes_research
7275,validation,evidence_based_medicine
7275,validation,quality_systems
7275,validation,qa
7275,validation,quality
7275,validation,gmp
7275,validation,glp
7275,validation,sgmp
7275,validation,sglp
7275,validation,capas
7275,validation,capa
7275,validation,product
7275,validation,products
7275,validation,production
7275,validation,product_manage
7275,validation,market
7275,validation,markets
7275,validation,food_drug_administration
7275,validation,ich
7275,validation,international_conference_harmonisation
7275,validation,approval
7275,validation,labeling
7275,validation,label
7275,validation,project_management
7275,validation,functional
7275,validation,function
7275,validation,package_insert
7275,validation,package_inserts
7275,validation,us_package_insert
7275,validation,us_package_inserts
7275,validation,uspi
7275,validation,lead
7275,validation,led
7275,validation,manage
7275,validation,management
7275,validation,team
7275,validation,people
25290,CA,chartered accountant
26821,Experience in Business,Selling or finance
26821,Experience in Business,category management
26821,Experience in Business,buying
123945,UX,DOM
123945,UX,AngularJS
123945,UX,Backbone.js
123945,UX,Javascript
123945,UX,UI Development
123945,UX,CSS
123945,UX,JQuery
123945,UX,MVC
123945,UX,Web Designing
123945,UX,Web Technologies
123945,UX,Design Patterns
123945,UX,html5
123945,UX,Css3
45107,healthcare,development
45107,healthcare,gp
45107,healthcare,liaising
45107,healthcare,cme
45107,healthcare,maintaining
45107,healthcare,health
45107,healthcare,commissioning
45107,healthcare,part time
45107,healthcare,medical
119815,angular,net
119815,angular,mvc
119815,angular,sql
119815,angular,api
119815,angular,C#
48895,development,documents
48895,development,filing
48895,development,maintaining
48895,development,payroll
48895,development,administrative
48895,development,data entry
48895,development,policies
48895,development,outsourcing
48895,development,website
39540,Investment Research,Datastream
39540,Investment Research,Career Development
39540,Investment Research,Financial Modelling
39540,Investment Research,Data Analysis
39540,Investment Research,Financial Research
39540,Investment Research,Equity Research
39540,Investment Research,Valuation
39540,Investment Research,Finance
39540,Investment Research,Financial Statements
111315,SCM,Supply Chain Management
111315,SCM,Procurement
82771,d wall,diaphragm
82771,d wall,geostructure
82771,d wall,geo
82771,d wall,site
82771,d wall,client
82771,d wall,dredging
82771,d wall,pile
82771,d wall,pilling
82771,d wall,bd
82771,d wall,business development
20947,ECC,SAP
58773,jsp servlets,be
58773,jsp servlets,added
58773,jsp servlets,j2ee
58773,jsp servlets,struts
58773,jsp servlets,core java
58773,jsp servlets,data guard
73334,Mobile Applications,IOS
73334,Mobile Applications,Technical Specifications
73334,Mobile Applications,Problem Resolution
73334,Mobile Applications,Digital Marketing
73334,Mobile Applications,Android
73334,Mobile Applications,Application Management
73334,Mobile Applications,Agile Methodology
73334,Mobile Applications,Application Development
73334,Mobile Applications,Project Management
73334,Mobile Applications,Project Manager
11802,reconsiliation,hedge fund
11802,reconsiliation,corporate action
11802,reconsiliation,shares
11802,reconsiliation,Derivatives
11802,reconsiliation,Operations Management
11802,reconsiliation,People Management
11802,reconsiliation,Fixed Income
11802,reconsiliation,Client Management
11802,reconsiliation,Team management
11802,reconsiliation,trade support
11802,reconsiliation,asset servicing
11802,reconsiliation,reconciliation
11802,reconsiliation,mutual funds
11802,reconsiliation,bonds
11802,reconsiliation,capital market
29088,events,gds
29088,events,coordinating
29088,events,business services
29088,events,rollout
29088,events,operations
29088,events,travel
29088,events,automation
29088,events,analytical
29088,events,policies
127963,javascript,xml
127963,javascript,html
127963,javascript,ajax
127963,javascript,vbscript
127963,javascript,wap
127963,javascript,wml
127963,javascript,asp net
127963,javascript,visual basic 6 0
127963,javascript,web programming
57899,Facility Operations,Transportation
57899,Facility Operations,Administration
57899,Facility Operations,Video Conferencing
57899,Facility Operations,Program Management
13987,internal audit compliance,audit risk
13987,internal audit compliance,compliance management
13987,internal audit compliance,legal and compliance
13987,internal audit compliance,compliance risk assessment
13987,internal audit compliance,compliance control
13987,internal audit compliance,Audit Compliance
13987,internal audit compliance,compliance audit
13987,internal audit compliance,legal &amp; compliance
13987,internal audit compliance,risk management
13987,internal audit compliance,compliance officer
103389,Technology Solutions,Support Services
103389,Technology Solutions,Information Management
103389,Technology Solutions,Sharepoint Development
103389,Technology Solutions,Moss
103389,Technology Solutions,QA
103389,Technology Solutions,Visual Studio
103389,Technology Solutions,Content Management
103389,Technology Solutions,Community Development
103389,Technology Solutions,Administrative Support
67132,project,b1
67132,project,h1
67132,project,h - 1
67132,project,b - 1
67132,project,usa
67132,project,us
67132,project,international
67132,project,america
67132,project,united states
67132,project,Transition
67132,project,risk management
67132,project,process
67132,project,bpo
8321,human_resource,recruiter
8321,human_resource,recruiting
8321,human_resource,hr
8321,human_resource,staffing
8321,human_resource,talent_acquisition
58544,Pega Architect,Pega LSA
58544,Pega Architect,Lead System Architect
58544,Pega Architect,lead system architecture
58544,Pega Architect,Pega
58544,Pega Architect,CLSA
107733,analytics,business analysis
107733,analytics,tat
107733,analytics,data analysis
107733,analytics,sas
107733,analytics,financial services
107733,analytics,data management
107733,analytics,unix
107733,analytics,metrics
107733,analytics,automation
85345,sql,project management
85345,sql,operations
85345,sql,supply chain management
85345,sql,problem solving
85345,sql,management skills
85345,sql,verbal communication
85345,sql,analytical skills
85345,sql,communication skills
85345,sql,program manager
78736,housekeeping,transport operations
78736,housekeeping,building security
78736,housekeeping,cafeteria management
119126,Purchase head,SCM head
119126,Purchase head,Manager Purchase
119126,Purchase head,Supply chain Management
119126,Purchase head,material management
119126,Purchase head,purchase
76300,MySql,Mongo
101830,DS,DS Algo
101830,DS,C++
101830,DS,Java
101830,DS,Python
101830,DS,Software Engineering
101830,DS,Design Patterns
101830,DS,Programming
101830,DS,Open Source
80534,service,english
80534,service,email
80534,service,need analysis
80534,service,customers
80534,service,customer calls
80534,service,excellent communication skills
80534,service,telemarketing
80534,service,crm
80534,service,lead generation
24679,Sales Ability,Marketing Campaigns
24679,Sales Ability,Strategic Alliances
24679,Sales Ability,Client Relationship
24679,Sales Ability,Business Development
24679,Sales Ability,B2B Marketing
24679,Sales Ability,Solution Selling
24679,Sales Ability,Key Account Management
24679,Sales Ability,Lead Generation
24679,Sales Ability,Client Servicing
14356,XML,JSON
14356,XML,Performance Optimization
14356,XML,Troubleshooting Skills
14356,XML,Android Developer
14356,XML,Web Services
14356,XML,Web Technologies
92052,SAP Basis,sap basis administrator
92052,SAP Basis,SAP Basis Consultant
92647,indian taxation,indian tax
92647,indian taxation,indian direct tax
92647,indian taxation,taxinn
92647,indian taxation,tax inn
92647,indian taxation,SAP MM
92647,indian taxation,sap material management
92647,indian taxation,sap mm consultant
92647,indian taxation,material management
92647,indian taxation,procurement
92647,indian taxation,taxation
92647,indian taxation,TAX
92647,indian taxation,vat
92647,indian taxation,tds
35209,Communication,HTML
35209,Communication,Javascript
35209,Communication,Java
35209,Communication,C#
35209,Communication,Problem Solving
117662,Travel Desk,Visa Processing
117662,Travel Desk,Ticketing
117662,Travel Desk,Ticket Booking
94445,Safety Officer Activities,fire
94445,Safety Officer Activities,health
94445,Safety Officer Activities,environment
94445,Safety Officer Activities,Fire Safety
94445,Safety Officer Activities,Safety Management
94445,Safety Officer Activities,ehs
94445,Safety Officer Activities,safety
125192,Accent Training,Strong Communication Skills
125192,Accent Training,Voice
125192,Accent Training,Training Delivery
125192,Accent Training,Service Provisioning
22214,New Business,Home automation
22214,New Business,Auditorium Solution
22214,New Business,Cprporate automation
22214,New Business,meeting room
22214,New Business,Sales
22214,New Business,Revenue Generation
22214,New Business,Business Development
22214,New Business,Video Conferencing
58390,Excel,Formulas
58390,Excel,Lookup
58390,Excel,VLOOKUP
58390,Excel,English Language
97531,Book Keeping,Invoice Processing
97531,Book Keeping,Cash Book
97531,Book Keeping,Cash Budget
97531,Book Keeping,Tax Returns
97531,Book Keeping,Accounting
97531,Book Keeping,Accounts Payable
97531,Book Keeping,Accounts Receivable
97531,Book Keeping,Taxation
97531,Book Keeping,Finance
97531,Book Keeping,Accountant
97531,Book Keeping,accounts executive
97531,Book Keeping,account assistant
97531,Book Keeping,accounts officer
97531,Book Keeping,senior accountant
68237,Events,Intellectual Property
68237,Events,Mba
68237,Events,Marketing Communication
101001,QA Automation,selenium
101001,QA Automation,Quality Assurance
101001,QA Automation,Testing
27220,Steel Structures,iron structures
27220,Steel Structures,X - Steel
27220,Steel Structures,Tekla Structures
27220,Steel Structures,Checker
27220,Steel Structures,peb
27220,Steel Structures,Quality Checking
27220,Steel Structures,AISC
128285,Graphic Designing,Bootstrap
128285,Graphic Designing,Layout Design
128285,Graphic Designing,Written Communication
128285,Graphic Designing,Photoshop
128285,Graphic Designing,Web Designing
128285,Graphic Designing,HTML
128285,Graphic Designing,Client Communication
128708,Web Designing,Php
128708,Web Designing,Cms
128708,Web Designing,Web Technologies
128708,Web Designing,Software Engineering
128708,Web Designing,software Engineer
128708,Web Designing,WordPress
83001,Plastics Design,Product design
83001,Plastics Design,catia v5
87370,Standard Operating Procedures,Change Control
87370,Standard Operating Procedures,Auditing
87370,Standard Operating Procedures,Quality Management
87370,Standard Operating Procedures,Regulatory Compliance
87370,Standard Operating Procedures,validation
69403,SALES MANAGER,sales development manager
129269,email,scheduling
129269,email,typesetting
129269,email,indexing
129269,email,handling
129269,email,checking
129269,email,tracking
129269,email,quality control
129269,email,documentation
129269,email,stm
74171,buiness development,Sales Planning
74171,buiness development,Channel sales
74171,buiness development,sales
63279,Timing Closure,Physical Design
63279,Timing Closure,RTL
63279,Timing Closure,Verification
63279,Timing Closure,Synthesis
63279,Timing Closure,ASIC Design
63279,Timing Closure,Design Engineering
63279,Timing Closure,routing
63279,Timing Closure,switching
63279,Timing Closure,EDA
13322,Dealing,Interpersonal Skills
13322,Dealing,Marketing Management
13322,Dealing,Sales
13322,Dealing,Promotions
13322,Dealing,Campaigns
13322,Dealing,ROI
13322,Dealing,Profitability
13322,Dealing,Affiliate Marketing
13322,Dealing,Open Source
23413,Business Development Management,lead generation management
23413,Business Development Management,business development management
23413,Business Development Management,Events
23413,Business Development Management,bdm
24523,Investigation,Fraud
128074,HTML,Brand Awareness
128074,HTML,Campaigns
128074,HTML,Web Technologies
128074,HTML,Social Media
128074,HTML,Google Analytics
128074,HTML,Search Engine
89587,Site Supervision,Customer Management
89587,Site Supervision,Relationship Associate
23949,Sales,Business Development Management
23949,Sales,Team Management Skills
23949,Sales,Business Planning
23949,Sales,Revenue Collection
23949,Sales,Strategy
23949,Sales,Institutions
23949,Sales,Customer Focus
23949,Sales,Behavioural Skills
16786,iso,api Documentation
16786,iso,vendor dovelopment
31276,Field Operations,Language Skills
31276,Field Operations,Mba
31276,Field Operations,Sales Training
31276,Field Operations,Finance
31276,Field Operations,Credit Management
31276,Field Operations,MIS Reporting
31276,Field Operations,Business Loan
31276,Field Operations,Risk Assessment
31276,Field Operations,Project Management
53389,AEM,AEM 6.1
53389,AEM,AEM 6.2
53389,AEM,Adobe Experience Manager
53389,AEM,AEM Architect
53389,AEM,Adobe CQ 5.6 Architect
53389,AEM,Architect
53389,AEM,Technical Architect
53389,AEM,Solution Architect
103362,infopath,Asp .Net c#
103362,infopath,Sharepoint Development
103362,infopath,office 365
2635,web,desktop
2635,web,emc_documentum
2635,web,document_management
2635,web,emc_captiva
2635,web,dfs
2635,web,kofax
2635,web,records_management
2635,web,dfc
2635,web,da
2635,web,war
2635,web,emc
2635,web,production_scheduling
2635,web,dcm
2635,web,emc_documentum_administration
2635,web,online_production
2635,web,scs
2635,web,eroom
2635,web,batch_file
2635,web,acl
2635,web,dql
2635,web,tso
2635,web,apache_subversion
2635,web,wdm
2635,web,windbg
2635,web,apache_struts
2635,web,windows_drivers
2635,web,device_drivers
2635,web,ibm_websphere_mq
2635,web,whql
2635,web,ibm_websphere
2635,web,apache_tomcat
110609,Stakeholder Management,Transaction Advisory
110609,Stakeholder Management,Due Diligence
110609,Stakeholder Management,Finance
110609,Stakeholder Management,Auditing
110609,Stakeholder Management,People Management
110609,Stakeholder Management,Business Development
110609,Stakeholder Management,Financial Statement Analysis
110609,Stakeholder Management,Ratio Analysis
110609,Stakeholder Management,Project Management
13032,Co - ordination,Communications
13032,Co - ordination,commns
13032,Co - ordination,MIS
13032,Co - ordination,public relations
1550,offshore,management
1550,offshore,offshoring
1550,offshore,leadership
1550,offshore,qa_management
1550,offshore,it_management
1550,offshore,jersey
1550,offshore,qa
1550,offshore,onshore
1550,offshore,email
1550,offshore,printers
1550,offshore,break/fix
1550,offshore,customer_facing
1550,offshore,skype
1550,offshore,offshore_development
1550,offshore,cic
1550,offshore,sap_crm
1550,offshore,business_owner
1550,offshore,code_review
1550,offshore,sapui5
1550,offshore,x++
1550,offshore,microsoft_dynamics_ax
1550,offshore,dax
1550,offshore,microsoft_dynamics
1550,offshore,dynamics
1550,offshore,erp
1550,offshore,implementation_management
1550,offshore,it_project_management
1550,offshore,program_management
1550,offshore,project_management
1550,offshore,agile_management
1550,offshore,pmp
87667,Quality,Selenium
87667,Quality,Core Java
87667,Quality,SOAP UI
87667,Quality,White Box Testing
87667,Quality,Data Structures
87667,Quality,Web Services
87667,Quality,Web Technologies
87667,Quality,Automation Testing
87667,Quality,Database
87667,Quality,Quality Engineering
87667,Quality,Testing
36124,Enterprise Architect,Jenkins
36124,Enterprise Architect,Container
36124,Enterprise Architect,Dockers
36124,Enterprise Architect,Puppet
36124,Enterprise Architect,Cloud Engineering
36124,Enterprise Architect,Big Data Analytics
36124,Enterprise Architect,Micro Service
36124,Enterprise Architect,In Memory grids
36124,Enterprise Architect,Akka
36124,Enterprise Architect,NoSql
36124,Enterprise Architect,Groovy
36124,Enterprise Architect,Scala
36124,Enterprise Architect,Web Scale
36124,Enterprise Architect,Spring
36124,Enterprise Architect,Apache
88872,Region Finance Manager,Finance
88872,Region Finance Manager,Finance Manager
88872,Region Finance Manager,Budgeting
9292,security,solution_selling
9292,security,technical_account_manager
9292,security,account_sales_engineers
9292,security,enterprise_account_sales_engineers
9292,security,systems_administration
9292,security,systems_engineers
9292,security,customer_facing_sales_engineers
9292,security,networking_experience
9292,security,cybercafes
9292,security,data_protection
9292,security,cloud_software
9292,security,pr
9292,security,presales
9292,security,pre-sales
9292,security,technical_sales
9292,security,solutions_sales
9292,security,technical_account
9292,security,network_security
9292,security,anti-virus_solutions
84886,Learning,Print Book Training
84886,Learning,publications book
84886,Learning,print book sales training
84886,Learning,print book trainers
84886,Learning,Sales
84886,Learning,Marketing
84886,Learning,Product Training
84886,Learning,Product Positioning
84886,Learning,Coaching
84886,Learning,Training
84886,Learning,Publishing
70035,Dispatch Scheduling,Customer Satisfaction
70035,Dispatch Scheduling,Raw Material
70035,Dispatch Scheduling,production planning
70035,Dispatch Scheduling,PPC
70035,Dispatch Scheduling,Production Planning Control
70035,Dispatch Scheduling,Capacity Planning
70035,Dispatch Scheduling,Process Planning
70035,Dispatch Scheduling,Product Development
70035,Dispatch Scheduling,Control Plan
70035,Dispatch Scheduling,production Control
17284,scheduling,mechanical
17284,scheduling,electrical
17284,scheduling,MEP
17284,scheduling,hvac
93499,articles,content writing
93499,articles,publishing
93499,articles,seo
93499,articles,website
93499,articles,social media
93499,articles,content creation
93499,articles,technical documentation
93499,articles,facebook
93499,articles,web design
24281,Head Business Development,Institutional Sales
24281,Head Business Development,Sales
24281,Head Business Development,Distribution
24281,Head Business Development,Lead Generation
24281,Head Business Development,market research
24281,Head Business Development,business research
24281,Head Business Development,business intelligence
24281,Head Business Development,bd
24281,Head Business Development,business development
24281,Head Business Development,bdm
24281,Head Business Development,bde
24281,Head Business Development,Marketing
24281,Head Business Development,Corporate Sales
24281,Head Business Development,Team Management
24281,Head Business Development,Channel
98918,Boost,Opencv
98918,Boost,Image Processing
98918,Boost,GPU
98918,Boost,GoLang
98918,Boost,C
98918,Boost,C++
98918,Boost,STL
98918,Boost,Opengl
98918,Boost,Data Structures
98918,Boost,Linux
98918,Boost,RTP
70473,HR generalist,HR Manager
70473,HR generalist,Compensation &amp; Benefit
39020,Diploma,Project Management
39020,Diploma,AutoCAD 3D
39020,Diploma,Mechanical Engineering
39020,Diploma,Engineering Management
39020,Diploma,3D Cad
39020,Diploma,Technical Support
39020,Diploma,Customer Support
39020,Diploma,Technical Evaluation
39020,Diploma,Technical Documentation
96918,Scrum Management Practitioner,Scrum Management
96918,Scrum Management Practitioner,Service Management
96918,Scrum Management Practitioner,operations
96918,Scrum Management Practitioner,Agile Team Management
74726,configuration,incident management
74726,configuration,tools
74726,configuration,network security
74726,configuration,monitoring
74726,configuration,change management
74726,configuration,problem management
74726,configuration,security services
74726,configuration,rca
